,time,x_est,y_est,rot_est,x_gt,y_gt,rot_gt
0,1660842843.4610345,0.10643926445446177,0.043307063383184345,0.0,0.10669215448628039,0.040276059904956266,0.0004560319297466554
1,1660842843.66121,0.10643926445446177,0.043307063383184345,0.0004560319297466554,0.10669170033702163,0.04028455839010201,0.025229955573400003
2,1660842843.8608937,0.10643926445446177,0.043307063383184345,0.025229955573400003,0.10668947229760783,0.04031450391104386,0.0705217580319927
3,1660842844.068897,0.10643926445446177,0.043307063383184345,0.0705217580319927,0.10668808115318024,0.040398865460765786,0.1142232703788319
4,1660842844.264359,0.10643926445446177,0.043307063383184345,0.1142232703788319,0.10668665758906608,0.040513467846127256,0.11182187946202965
5,1660842844.4621549,0.10643926445446177,0.043307063383184345,0.11182187946202965,0.10668493873274597,0.040642058398139495,0.11466332977054794
6,1660842844.66354,0.10643926445446177,0.023307063383184345,0.11466332977054794,0.1066884780857671,0.04078404297243262,0.11445427325065814
7,1660842844.8609552,0.10643926445446177,0.023307063383184345,0.11445427325065814,0.1066929800907259,0.04092882168467369,0.09261885432456629
8,1660842845.0635903,0.10643926445446177,0.013307063383184345,0.09261885432456629,0.10670535785909191,0.04108697795804316,0.11405679347030277
9,1660842845.2611783,0.10643926445446177,0.0033070633831843443,0.11405679347030277,0.1067248638796175,0.041257521237151804,0.1138576762461381
10,1660842845.4611144,0.10643926445446177,-0.016692936616815656,0.1138576762461381,0.10672091689118308,0.04141025939842294,0.07167520964687082
11,1660842845.6607606,0.10643926445446177,-0.016692936616815656,0.07167520964687082,0.10669529500550132,0.04155257686589533,0.1061128942024051
12,1660842845.8608606,0.10643926445446177,-0.026692936616815655,0.1061128942024051,0.10667617689923338,0.041695587397419596,0.11872921456606912
13,1660842846.0607932,0.10643926445446177,-0.036692936616815656,0.11872921456606912,0.10665224687943174,0.04183376675322467,0.06836099198370045
14,1660842846.260738,0.10643926445446177,-0.04669293661681566,0.06836099198370045,0.10662302867073613,0.04197973473377147,0.07220834529780132
15,1660842846.460981,0.09643926445446177,-0.05669293661681566,0.07220834529780132,0.10661675424744757,0.04213078666411208,0.08988807212882165
16,1660842846.6620924,0.09643926445446177,-0.06669293661681566,0.08988807212882165,0.10662110230653819,0.0422801725456584,0.05261952689119953
17,1660842846.8614395,0.09643926445446177,-0.07669293661681566,0.05261952689119953,0.1066231146837896,0.042444500187737925,0.03950224456795377
18,1660842847.0613182,0.09643926445446177,-0.08669293661681565,0.03950224456795377,0.10661755132587754,0.042611996001619544,0.018202817508244488
19,1660842847.258478,0.09643926445446177,-0.09669293661681565,0.018202817508244488,0.10658562988599277,0.04275745565320802,-0.011078923803996598
20,1660842847.4597237,0.09643926445446177,-0.10669293661681564,-0.011078923803996598,0.10654675030138859,0.04289294843576756,0.02783638295728852
21,1660842847.6602337,0.08643926445446178,-0.11669293661681564,0.02783638295728852,0.10652182839010368,0.04303070839998823,0.0189583423002853
22,1660842847.8601906,0.08643926445446178,-0.12669293661681563,0.0189583423002853,0.10648638325911261,0.04316274879994839,-0.03311967378349988
23,1660842848.0598514,0.08643926445446178,-0.13669293661681564,-0.03311967378349988,0.10643926445446177,0.043307063383184345,-0.027105131843282414
24,1660842848.260231,0.07643926445446177,-0.1366929366168156,-0.027105131843282414,0.10640848224215045,0.04345444672950081,-0.029995107335704287
25,1660842848.4601166,0.07643926445446177,-0.14669293661681562,-0.029995107335704287,0.10639653329985901,0.043605664810671206,-0.07092980498843048
26,1660842848.6597457,0.07643926445446177,-0.15669293661681563,-0.07092980498843048,0.10638141466759254,0.04377230472256399,-0.07830927002412004
