,time,x_est,y_est,rot_est,x_gt,y_gt,rot_gt
0,1660879025.6816869,0.0845448872946228,0.05191978444697387,0.0,0.08498640581575317,0.04911155300583747,0.0004742062438071534
1,1660879025.8836813,0.0845448872946228,0.05191978444697387,0.0004742062438071534,0.08498728092654917,0.04912200557731526,0.05958213237060871
2,1660879026.082633,0.0845448872946228,0.05191978444697387,0.05958213237060871,0.0849879151769953,0.049172379478341445,0.09870321878512797
3,1660879026.2842522,0.0845448872946228,0.05191978444697387,0.09870321878512797,0.08498828122277882,0.049240250657045674,0.12691232016763818
4,1660879026.4867516,0.0845448872946228,0.05191978444697387,0.12691232016763818,0.08499583970260227,0.049316155848434254,0.14074143878938805
5,1660879026.6822815,0.0845448872946228,0.04191978444697387,0.14074143878938805,0.08500566701386367,0.04939717218972024,0.11835544543750644
6,1660879026.883933,0.0845448872946228,0.04191978444697387,0.11835544543750644,0.08499684727863416,0.04947085937435191,0.163205562601965
7,1660879027.0819242,0.0845448872946228,0.04191978444697387,0.163205562601965,0.08498918075479392,0.04954427627838946,0.15090521370124255
8,1660879027.2817707,0.0845448872946228,0.03191978444697387,0.15090521370124255,0.0849922729049652,0.04962293217309392,0.13591561206763636
9,1660879027.4829836,0.0845448872946228,0.03191978444697387,0.13591561206763636,0.085004535767407,0.04970778218625897,0.13895268748207765
10,1660879027.6820443,0.0845448872946228,0.021919784446973865,0.13895268748207765,0.08499262134961187,0.04978286209269311,0.16181906253501932
11,1660879027.8821173,0.0845448872946228,0.021919784446973865,0.16181906253501932,0.08498387043038695,0.049854482949624225,0.12441165494660408
12,1660879028.0820131,0.0845448872946228,0.011919784446973865,0.12441165494660408,0.0849818075346966,0.04992932869752325,0.11924560460635344
13,1660879028.2820146,0.0845448872946228,0.011919784446973865,0.11924560460635344,0.08498393549527114,0.05001199345713582,0.12772540595815596
14,1660879028.4856699,0.0845448872946228,0.0019197844469738667,0.12772540595815596,0.08498133863820553,0.050090035279211825,0.08335751604917936
15,1660879028.6835296,0.0845448872946228,0.0019197844469738667,0.08335751604917936,0.08496344458083993,0.05016160851052444,0.12106702472537469
16,1660879028.8833587,0.0845448872946228,-0.008080215553026135,0.12106702472537469,0.08495636810862484,0.05023279111863597,0.11474200582655883
17,1660879029.0840058,0.0845448872946228,-0.008080215553026135,0.11474200582655883,0.08495471303146954,0.05031027469454222,0.0849651184639634
18,1660879029.2826295,0.0845448872946228,-0.008080215553026135,0.0849651184639634,0.08495788895428164,0.05039300378945007,0.06674015279430875
19,1660879029.4822478,0.0845448872946228,-0.018080215553026135,0.06674015279430875,0.08493472951199328,0.05046158930377903,0.08263898677971372
20,1660879029.6833408,0.0845448872946228,-0.018080215553026135,0.08263898677971372,0.08492024627645314,0.050528935822132366,0.0626044764268486
21,1660879029.884321,0.0845448872946228,-0.028080215553026137,0.0626044764268486,0.08490917925008126,0.050602260696830915,0.031168832931923764
22,1660879030.082059,0.0745448872946228,-0.028080215553026137,0.031168832931923764,0.08490784711040726,0.050685070805431866,0.03309521249662772
23,1660879030.281698,0.0745448872946228,-0.03808021555302613,0.03309521249662772,0.08488551009338172,0.050754808567007474,0.004519241802561207
24,1660879030.4823127,0.0745448872946228,-0.03808021555302613,0.004519241802561207,0.08485928215759025,0.05082112886187267,0.003141363888712098
25,1660879030.681941,0.0745448872946228,-0.048080215553026134,0.003141363888712098,0.08484541309538679,0.0508903767955225,-0.012796138425505449
26,1660879030.881773,0.0745448872946228,-0.048080215553026134,-0.012796138425505449,0.0848335318519275,0.0509675497692313,-0.016251762344717972
27,1660879031.0821369,0.07106612635205162,-0.08915356550383657,-0.010361638100805207,0.08482075866865289,0.05104405238613546,-0.062249688115045734
