,time,x_est,y_est,rot_est,x_gt,y_gt,rot_gt
0,1660843908.6350784,0.10573226273763642,0.04541640498274429,0.0,0.10669170033702163,0.04028455839010201,0.025229955573400003
1,1660843908.832756,0.10573226273763642,0.04541640498274429,0.025229955573400003,0.10668947229760783,0.04031450391104386,0.0705217580319927
2,1660843909.035787,0.10573226273763642,0.04541640498274429,0.0705217580319927,0.10668808115318024,0.040398865460765786,0.1142232703788319
3,1660843909.245891,0.10573226273763642,0.04541640498274429,0.1142232703788319,0.10668665758906608,0.040513467846127256,0.11182187946202965
4,1660843909.4311697,0.10573226273763642,0.04541640498274429,0.11182187946202965,0.10668493873274597,0.040642058398139495,0.11466332977054794
5,1660843909.6310527,0.10573226273763642,0.03541640498274429,0.11466332977054794,0.1066884780857671,0.04078404297243262,0.11445427325065814
6,1660843909.8309436,0.10573226273763642,0.025416404982744285,0.11445427325065814,0.1066929800907259,0.04092882168467369,0.09261885432456629
7,1660843910.031578,0.10573226273763642,0.015416404982744285,0.09261885432456629,0.10670535785909191,0.04108697795804316,0.11405679347030277
8,1660843910.23295,0.10573226273763642,0.005416404982744285,0.11405679347030277,0.1067248638796175,0.041257521237151804,0.1138576762461381
9,1660843910.4319053,0.10573226273763642,-0.014583595017255715,0.1138576762461381,0.10672091689118308,0.04141025939842294,0.07167520964687082
10,1660843910.631378,0.10573226273763642,-0.014583595017255715,0.07167520964687082,0.10669529500550132,0.04155257686589533,0.1061128942024051
11,1660843910.8308458,0.10573226273763642,-0.024583595017255714,0.1061128942024051,0.10667617689923338,0.041695587397419596,0.11872921456606912
12,1660843911.0317152,0.10573226273763642,-0.03458359501725571,0.11872921456606912,0.10665224687943174,0.04183376675322467,0.06836099198370045
13,1660843911.2318246,0.10573226273763642,-0.044583595017255714,0.06836099198370045,0.10662302867073613,0.04197973473377147,0.07220834529780132
14,1660843911.4313207,0.09573226273763642,-0.054583595017255716,0.07220834529780132,0.10661675424744757,0.04213078666411208,0.08988807212882165
15,1660843911.6316917,0.09573226273763642,-0.06458359501725572,0.08988807212882165,0.10662110230653819,0.0422801725456584,0.05261952689119953
16,1660843911.8333812,0.09573226273763642,-0.06458359501725572,0.05261952689119953,0.1066231146837896,0.042444500187737925,0.03950224456795377
17,1660843912.0348148,0.09573226273763642,-0.08458359501725571,0.03950224456795377,0.10661755132587754,0.042611996001619544,0.018202817508244488
18,1660843912.2310011,0.09573226273763642,-0.09458359501725572,0.018202817508244488,0.10658562988599277,0.04275745565320802,-0.011078923803996598
19,1660843912.4336748,0.09573226273763642,-0.1045835950172557,-0.011078923803996598,0.10654675030138859,0.04289294843576756,0.02783638295728852
20,1660843912.632334,0.09097707424777285,-0.1194616150443651,0.02037877150252288,0.10652182839010368,0.04303070839998823,0.0189583423002853
21,1660843912.8324535,0.0808282014797689,-0.1393864834639775,0.011500730845519669,0.10648638325911261,0.04316274879994839,-0.03311967378349988
22,1660843913.0433187,0.08075362605648978,-0.14938620538542324,-0.04057728523826551,0.10643926445446177,0.043307063383184345,-0.027105131843282414
23,1660843913.2315307,0.07075390413504402,-0.14931162996214414,-0.03456274329804805,0.10640848224215045,0.04345444672950081,-0.029995107335704287
24,1660843913.431501,0.07377294787662554,-0.15995577892617924,-0.035113355155133315,0.10639653329985901,0.043605664810671206,-0.07092980498843048
25,1660843913.6315143,0.0810712920611236,-0.1714724531086999,-0.07053090341454049,0.10638141466759254,0.04377230472256399,-0.07830927002412004
26,1660843913.832707,0.08107528107675673,-0.1814724523130876,-0.07791036845023008,0.10634724392519658,0.04392941844935801,-0.10034553077234355
27,1660843914.0395775,0.07178042897500755,-0.1948180687313608,-0.09791656325508241,0.10628565158964012,0.04406265707393508,-0.12009372147219048
28,1660843914.2316973,0.07344549819828264,-0.2124195692615573,-0.11304500337886693,0.10622124680915108,0.044191228337664194,-0.08990572910150403
29,1660843914.4332526,0.0635162332166367,-0.22248980743770091,-0.08285701100818044,0.10617605935609027,0.04432254940381761,-0.11314910868568753
30,1660843914.631556,0.06358671981388551,-0.23248955901659568,-0.10610039059236392,0.10612030800042009,0.04444828611354759,-0.1628581798681824
31,1660843914.8321326,0.046309045440614184,-0.24927664290729637,-0.1582807047225148,0.10605265890946323,0.044583481625975974,-0.15559889946707578
32,1660843915.0311844,0.04635482003221584,-0.25927653814108576,-0.1510214243214081,0.10600267369487901,0.04472286757470098,-0.17789373514043058
33,1660843915.2313647,0.03640069939002811,-0.26932220796647677,-0.17331625999476288,0.10596088140625763,0.04487006517758444,-0.22027489641611686
34,1660843915.4315038,0.052926106747955504,-0.2737759936606198,-0.1940466103212819,0.10590709323415344,0.04503180762672903,-0.23001077989199029
35,1660843915.6349628,0.05318835953820314,-0.2837725542428404,-0.2037824937971553,0.10584332122268955,0.04517605169288256,-0.2468134955069758
36,1660843915.831725,0.05174609743906622,-0.28381039098245264,-0.2205852094121408,0.10577797679922156,0.04529536303944043,-0.29565237747788675
37,1660843916.0339,0.04264433999819756,-0.32485758200552367,-0.26258916206840943,0.10573226273763642,0.04541640498274429,-0.30767825649295927
38,1660843916.2328591,0.03157262855622699,-0.3352292502077497,-0.27461504108348206,0.10572840623578711,0.045524055282829316,-0.41842136749224795
39,1660843916.4330852,0.030506627447805704,-0.3452699768526238,-0.38535815208277063,0.10570191243091966,0.04563043584710132,-0.5152322772093132
40,1660843916.6311367,0.02944351034430329,-0.3553106081082603,-0.48216906179983593,0.10566194177678173,0.04574997507532304,-0.5161745439221701
41,1660843916.8321588,0.021763405816324702,-0.3587060613018811,-0.49133706244432734,0.10564813766726447,0.045861452468821555,-0.5620179983244105
